restaurant_id,restaurant_name,City,Locality,Cuisines,price_range,Votes,avg_cost_for_two,Rating,cuisine_count,primary_cuisine,country,is_rated,service_score
111895,650 - The Global Kitchen,Ahmedabad,Ambavadi,Chinese| Italian| North Indian| Mexican| Mediterranean| Thai,3,1582,900,4.2,1,Chinese| Italian| North Indian| Mexican| Mediterranean| Thai,India,1,0
110502,Patang - The Revolving Restaurant,Ahmedabad,Ashram Road,Continental| Chinese| North Indian,4,1315,1800,3.7,1,Continental| Chinese| North Indian,India,1,0
18396250,Huber & Holly,Ahmedabad,Bodakdev,Ice Cream| Desserts| Continental,1,217,300,4.5,1,Ice Cream| Desserts| Continental,India,1,1
113702,@Mango,Ahmedabad,Bodakdev,North Indian| Continental| Mexican| Italian,3,769,800,4.1,1,North Indian| Continental| Mexican| Italian,India,1,0
113433,Fozzie's Pizzaiolo,Ahmedabad,Bodakdev,Pizza| Italian| Beverages| Desserts,3,731,900,4.3,1,Pizza| Italian| Beverages| Desserts,India,1,1
18438909,La Pino'z Pizza,Ahmedabad,Bodakdev,Pizza| Italian,2,113,500,4.4,1,Pizza| Italian,India,1,1
18143128,Mocha,Ahmedabad,Bodakdev,Cafe| Continental| Desserts,3,944,1000,4.4,1,Cafe| Continental| Desserts,India,1,1
18438944,Blue -  Rooftop Cafe Restaurant Bistro,Ahmedabad,C G Road,North Indian| Cafe| Italian| Mexican| Continental,3,63,1000,3.8,1,North Indian| Cafe| Italian| Mexican| Continental,India,1,1
110436,MoMo Caf? - Courtyard By Marriott,Ahmedabad,Courtyard By Marriott| Satellite,North Indian| South Indian| Asian| Continental,3,375,1400,3.6,1,North Indian| South Indian| Asian| Continental,India,1,0
18385201,Cryo Lab,Ahmedabad,Ellis Bridge,Desserts| Ice Cream,2,166,350,4.6,1,Desserts| Ice Cream,India,1,0
110395,Swati Snacks,Ahmedabad,Ellis Bridge,Fast Food| Street Food| South Indian,2,697,450,4.4,1,Fast Food| Street Food| South Indian,India,1,0
18335583,Brick Kitchen,Ahmedabad,Ghatlodia,North Indian| Chinese| Continental,3,325,900,4.3,1,North Indian| Chinese| Continental,India,1,0
110237,Kabir Restaurant,Ahmedabad,Gurukul,North Indian| Chinese| Continental| Desserts| Fast Food| Sandwich,2,432,600,3.8,1,North Indian| Chinese| Continental| Desserts| Fast Food| Sandwich,India,1,1
113537,Puffizza,Ahmedabad,Gurukul,Italian| Fast Food,2,744,700,4.3,1,Italian| Fast Food,India,1,1
113703,Cafe Alfresco,Ahmedabad,Navrangpura,Cafe| Beverages| Desserts| Pizza,2,404,700,4.0,1,Cafe| Beverages| Desserts| Pizza,India,1,1
18385186,The Cafe Baraco,Ahmedabad,Navrangpura,Cafe| Italian,2,317,600,4.4,1,Cafe| Italian,India,1,1
113325,Nini's Kitchen,Ahmedabad,Prahlad Nagar,North Indian| Continental| Beverages| Italian| Burger| Healthy Food| Mediterranean,3,1138,950,4.5,1,North Indian| Continental| Beverages| Italian| Burger| Healthy Food| Mediterranean,India,1,1
111826,Yanki Sizzlers,Ahmedabad,Thaltej,Continental| Italian| Chinese,3,1041,1200,4.1,1,Continental| Italian| Chinese,India,1,0
110516,The Garden Cafe - The Fern,Ahmedabad,The Fern| Sola,North Indian| Italian| Asian| South Indian,3,192,1200,4.1,1,North Indian| Italian| Asian| South Indian,India,1,0
18371341,Mazzo,Ahmedabad,Vastrapur,Cafe| American| Continental| Armenian| Fast Food,2,166,550,3.9,1,Cafe| American| Continental| Armenian| Fast Food,India,1,1
113570,Turquoise Villa,Ahmedabad,Vastrapur,Continental,3,535,1200,4.0,1,Continental,India,1,0
2400020,Aryan Family's Delight,Allahabad,Civil Lines,North Indian| South Indian| Fast Food,3,57,500,3.4,1,North Indian| South Indian| Fast Food,India,1,0
2400148,Bean Here,Allahabad,Civil Lines,Cafe| Fast Food,2,76,350,3.3,1,Cafe| Fast Food,India,1,0
2400019,Bikanerwala,Allahabad,Civil Lines,North Indian| Street Food| Fast Food,3,51,500,3.2,1,North Indian| Street Food| Fast Food,India,1,0
2400193,Dewsis,Allahabad,Civil Lines,North Indian| Chinese,3,99,600,3.4,1,North Indian| Chinese,India,1,0
2400027,Friends Forever,Allahabad,Civil Lines,North Indian| Chinese,3,83,600,3.4,1,North Indian| Chinese,India,1,0
17960073,Hotel Ravisha Continental,Allahabad,Civil Lines,North Indian| South Indian| Chinese,3,18,600,3.4,1,North Indian| South Indian| Chinese,India,1,0
2400119,KFC,Allahabad,Civil Lines,American| Fast Food,3,58,500,3.4,1,American| Fast Food,India,1,0
2400014,McDonald's,Allahabad,Civil Lines,Fast Food,2,53,400,3.3,1,Fast Food,India,1,0
2400403,Pind Balluchi,Allahabad,Civil Lines,North Indian| Mughlai,3,6,800,3.2,1,North Indian| Mughlai,India,1,0
2400349,Pizza Hut,Allahabad,Civil Lines,Italian| Pizza,3,35,700,3.4,1,Italian| Pizza,India,1,0
2400279,Subway,Allahabad,Civil Lines,Fast Food| American| Salad| Healthy Food,2,32,400,3.4,1,Fast Food| American| Salad| Healthy Food,India,1,0
2400017,Tandoor Restaurant,Allahabad,Civil Lines,North Indian| Chinese,3,151,500,3.2,1,North Indian| Chinese,India,1,0
18317988,The BrewMaster,Allahabad,Civil Lines,North Indian| Chinese| Italian,1,49,0,3.3,1,North Indian| Chinese| Italian,India,1,0
2400144,The Tamarind Tree,Allahabad,Civil Lines,South Indian| Chinese,3,106,500,3.4,1,South Indian| Chinese,India,1,0
2400195,Cafe El Chico,Allahabad,Civil Lines,Continental| Italian,4,59,1000,3.6,1,Continental| Italian,India,1,0
2400052,Eat On,Allahabad,Civil Lines,North Indian,1,105,200,3.7,1,North Indian,India,1,0
2400016,Hot Stuff,Allahabad,Civil Lines,North Indian| Fast Food,3,105,500,3.5,1,North Indian| Fast Food,India,1,0
2400293,Paradise,Allahabad,Civil Lines,Desserts| Fast Food,3,57,500,3.6,1,Desserts| Fast Food,India,1,0
2400009,Sagar Ratna,Allahabad,Tagore Town,South Indian| North Indian| Chinese| Continental,2,134,400,3.5,1,South Indian| North Indian| Chinese| Continental,India,1,0
2400010,Moti Mahal Delux,Allahabad,Vinayak City Centre Mall| Civil Lines,Mughlai| North Indian| Chinese,3,58,800,3.3,1,Mughlai| North Indian| Chinese,India,1,0
2200011,Makhan Fish and Chicken Corner,Amritsar,Basant Nagar,North Indian| Chinese,2,345,700,3.4,1,North Indian| Chinese,India,1,0
2200078,Charming Chicken,Amritsar,Basant Nagar,North Indian,1,151,300,3.9,1,North Indian,India,1,0
18204507,Ahuja Milk Bhandar,Amritsar,Hathi Gate,Beverages,1,52,100,4.0,1,Beverages,India,1,0
2200030,Crystal Restaurant,Amritsar,INA Colony,North Indian| Mughlai,3,122,800,3.4,1,North Indian| Mughlai,India,1,0
2200201,Brijwasi Chat Bhandar,Amritsar,INA Colony,Street Food,1,56,150,3.6,1,Street Food,India,1,0
2200067,Bubby Fish & Chicken Corner,Amritsar,INA Colony,North Indian,1,91,300,3.5,1,North Indian,India,1,0
2200358,Bon Gateau,Amritsar,Ranjit Avenue,Cafe| Bakery| Fast Food,2,26,500,3.4,1,Cafe| Bakery| Fast Food,India,1,0
2200001,The Yellow Chilli,Amritsar,Ranjit Avenue,North Indian| Mughlai| Chinese,3,98,1200,3.4,1,North Indian| Mughlai| Chinese,India,1,0
2200033,La Roma Pizzeria,Amritsar,Ranjit Avenue,Fast Food| Italian,2,111,400,3.5,1,Fast Food| Italian,India,1,0
2200283,Sakhis Watz Kukin,Amritsar,Ranjit Avenue,North Indian| Chinese,2,51,700,3.6,1,North Indian| Chinese,India,1,0
2200045,The Kulcha Land,Amritsar,Ranjit Avenue,North Indian| Street Food,1,206,200,3.9,1,North Indian| Street Food,India,1,0
2200149,Shudh Restaurant,Amritsar,Town Hall,North Indian| South Indian| Chinese| Fast Food,2,44,600,3.4,1,North Indian| South Indian| Chinese| Fast Food,India,1,0
2200043,Bade Bhai Ka Brothers' Dhaba,Amritsar,Town Hall,North Indian| Fast Food,2,94,500,3.7,1,North Indian| Fast Food,India,1,0
2200044,Bharawan Da Dhaba,Amritsar,Town Hall,North Indian| Fast Food,2,461,500,3.5,1,North Indian| Fast Food,India,1,0
2200132,Brothers Dhaba,Amritsar,Town Hall,North Indian,2,276,500,3.8,1,North Indian,India,1,0
2200236,Brothers' Amritsari Dhaba,Amritsar,Town Hall,North Indian,2,71,400,3.8,1,North Indian,India,1,0
2200175,Gurdas Ram Jalebi Wala,Amritsar,Town Hall,Mithai,1,104,100,4.1,1,Mithai,India,1,0
2200000,Kesar Da Dhabha,Amritsar,Town Hall,North Indian,2,878,500,4.1,1,North Indian,India,1,0
2200055,Beera Chicken Corner,Amritsar,White Avenue,North Indian,2,192,500,3.8,1,North Indian,India,1,0
2200034,Surjit Food Plaza,Amritsar,White Avenue,North Indian,3,96,1000,3.5,1,North Indian,India,1,0
2200153,Kanha Sweets,Amritsar,White Avenue,Fast Food,1,140,150,4.1,1,Fast Food,India,1,0
2500023,Kream N Krunch,Aurangabad,Akashwani,North Indian| Chinese| Continental| Italian,3,240,800,3.6,1,North Indian| Chinese| Continental| Italian,India,1,0
2500076,Balbeer's Kitchen & Bar,Aurangabad,Chicalthana,Italian| Continental| Chinese| North Indian,3,65,850,3.3,1,Italian| Continental| Chinese| North Indian,India,1,0
2500054,Angeethi Restaurant,Aurangabad,CIDCO,North Indian| Chinese,2,63,600,3.3,1,North Indian| Chinese,India,1,0
2500134,Domino's Pizza,Aurangabad,CIDCO,Pizza,2,19,700,3.1,1,Pizza,India,1,0
2500069,Hotel Laadli,Aurangabad,CIDCO,North Indian| South Indian,2,46,350,3.4,1,North Indian| South Indian,India,1,0
2500256,Indiana Veg Restaurant,Aurangabad,CIDCO,South Indian| North Indian| Chinese| Fast Food,2,75,450,3.4,1,South Indian| North Indian| Chinese| Fast Food,India,1,0
2500024,Madhuban Restaurant - Welcome Hotel Rama International,Aurangabad,CIDCO,North Indian| Chinese| Continental| Italian| Mexican,4,94,1800,3.4,1,North Indian| Chinese| Continental| Italian| Mexican,India,1,0
2500075,Mauj Restaurant,Aurangabad,CIDCO,Italian| Fast Food| North Indian| Chinese,2,47,500,3.3,1,Italian| Fast Food| North Indian| Chinese,India,1,0
2500029,Naivedya,Aurangabad,CIDCO,North Indian,2,71,500,3.4,1,North Indian,India,1,0
2500079,d' Curry House,Aurangabad,Hotel Green Olive| Nirala Bazar,Continental| Chinese| Biryani| North Indian,3,73,1000,3.6,1,Continental| Chinese| Biryani| North Indian,India,1,0
2500343,Mokoholic Juice Bar,Aurangabad,Mondha,Juices| Desserts,1,21,300,3.5,1,Juices| Desserts,India,1,0
2500052,Ashoka's Veg Restaurant,Aurangabad,Nirala Bazar,South Indian| Chinese| North Indian,2,46,400,3.3,1,South Indian| Chinese| North Indian,India,1,0
2500062,Kareem's Fine Dining,Aurangabad,Nirala Bazar,Mughlai| Biryani,2,45,700,3.3,1,Mughlai| Biryani,India,1,0
2500056,That Baat,Aurangabad,Nirala Bazar,Maharashtrian,2,34,450,3.4,1,Maharashtrian,India,1,0
2500030,Bhoj Restaurant,Aurangabad,Nirala Bazar,North Indian,2,89,450,3.7,1,North Indian,India,1,0
2500390,Downside Up,Aurangabad,Nyay Nagar,Cafe| Mughlai| North Indian,2,8,400,3.2,1,Cafe| Mughlai| North Indian,India,1,0
2500007,Kareem's Kabab & Biryani,Aurangabad,Prozone Mall| Chicalthana,Mughlai,2,39,650,3.4,1,Mughlai,India,1,0
2500123,Great Sagar Restaurant,Aurangabad,Shahgunj,North Indian| Mughlai,2,74,600,3.3,1,North Indian| Mughlai,India,1,0
2500122,Kailash Restaurant,Aurangabad,Usmanpura,North Indian| Chinese| South Indian| Fast Food,2,76,450,3.3,1,North Indian| Chinese| South Indian| Fast Food,India,1,0
2500346,Yalla Yalla,Aurangabad,Usmanpura,North Indian| Hyderabadi,2,71,500,3.3,1,North Indian| Hyderabadi,India,1,0
50943,Sultans of Spice,Bangalore,BluPetal Hotel| Koramangala,North Indian| Mughlai,3,2416,1300,4.1,1,North Indian| Mughlai,India,1,2
58268,The Fatty Bao - Asian Gastro Bar,Bangalore,Indiranagar,Asian,4,2369,2400,4.7,1,Asian,India,1,2
51705,Toit,Bangalore,Indiranagar,Italian| American| Pizza,4,10934,2000,4.8,1,Italian| American| Pizza,India,1,0
18162866,Three Dots & A Dash,Bangalore,Indiranagar,European| Continental,3,1354,1300,3.9,1,European| Continental,India,1,1
18407918,Bombay Brasserie,Bangalore,Indiranagar,Modern Indian,3,231,1500,4.2,1,Modern Indian,India,1,1
56464,Glen's Bakehouse,Bangalore,Indiranagar,Bakery| Desserts| Cafe,2,3533,800,4.0,1,Bakery| Desserts| Cafe,India,1,0
18221572,Onesta,Bangalore,Indiranagar,Pizza| Cafe| Italian,2,1413,600,4.3,1,Pizza| Cafe| Italian,India,1,1
18359919,Onesta,Bangalore,JP Nagar,Pizza| Cafe| Italian,2,781,600,4.6,1,Pizza| Cafe| Italian,India,1,0
18439634,ECHOES Koramangala,Bangalore,Koramangala 5th Block,Continental| American| Italian| North Indian| Chinese| Cafe,2,276,950,4.7,1,Continental| American| Italian| North Indian| Chinese| Cafe,India,1,0
51040,Truffles,Bangalore,Koramangala 5th Block,American| Burger| Cafe,2,9667,800,4.7,1,American| Burger| Cafe,India,1,1
54162,The Black Pearl,Bangalore,Koramangala 5th Block,North Indian| European| Mediterranean,3,5385,1400,4.1,1,North Indian| European| Mediterranean,India,1,1
18305628,Eat Street,Bangalore,Koramangala 6th Block,North Indian| Chinese| Italian| Street Food| Desserts,1,753,400,4.3,1,North Indian| Chinese| Italian| Street Food| Desserts,India,1,1
18385443,Koramangala Social,Bangalore,Koramangala 7th Block,Continental| American,3,1288,1500,4.5,1,Continental| American,India,1,0
56618,AB's - Absolute Barbecues,Bangalore,Marathahalli,European| Mediterranean| North Indian,3,6907,1400,4.6,1,European| Mediterranean| North Indian,India,1,0
18353121,Flechazo,Bangalore,Marathahalli,Asian| Mediterranean| North Indian,3,983,1200,4.4,1,Asian| Mediterranean| North Indian,India,1,1
18366652,Onesta,Bangalore,New BEL Road,Pizza| Cafe| Italian,2,627,600,4.6,1,Pizza| Cafe| Italian,India,1,0
18430785,Communiti,Bangalore,Residency Road,Continental,3,334,1200,4.2,1,Continental,India,1,0
58882,Big Brewsky,Bangalore,Sarjapur Road,Finger Food| North Indian| Italian| Continental| Thai| South Indian,3,5705,1800,4.5,1,Finger Food| North Indian| Italian| Continental| Thai| South Indian,India,1,2
18422898,Hoot,Bangalore,Sarjapur Road,Continental| Italian| North Indian,3,405,1400,3.9,1,Continental| Italian| North Indian,India,1,0
18339874,Farzi Cafe,Bangalore,UB City,Modern Indian,3,754,1500,4.4,1,Modern Indian,India,1,0
2600472,Black N White Cafe,Bhopal,Arera Colony,Cafe| Chinese| North Indian,1,51,200,3.3,1,Cafe| Chinese| North Indian,India,1,0
2600514,Maybe There,Bhopal,Arera Colony,Cafe,2,63,600,3.4,1,Cafe,India,1,0
2600109,Sagar Gaire Fast Food,Bhopal,Arera Colony,Fast Food,1,427,250,4.9,1,Fast Food,India,1,0
2600311,The Kasbah,Bhopal,Arera Colony,North Indian| Chinese,2,126,700,3.9,1,North Indian| Chinese,India,1,0
2600008,Bake N Shake,Bhopal,Arera Colony,Fast Food,2,223,500,4.2,1,Fast Food,India,1,0
2600031,10 Downing Street,Bhopal,DB City| Maharana Pratap Nagar,North Indian| Chinese,3,257,1000,4.0,1,North Indian| Chinese,India,1,0
2600250,Chi Kitchen,Bhopal,DB City| Maharana Pratap Nagar,Chinese,3,103,1000,4.0,1,Chinese,India,1,0
2600025,Pizza Hut,Bhopal,DB City| Maharana Pratap Nagar,Pizza,2,118,650,4.1,1,Pizza,India,1,0
2600494,Kafe Kulture,Bhopal,Gulmohar Colony,Cafe| Fast Food,2,98,600,3.8,1,Cafe| Fast Food,India,1,0
18108352,Violet Hour,Bhopal,Kohefiza,Bakery,2,33,500,3.8,1,Bakery,India,1,0
2600079,Bapu Ki Kutia,Bhopal,Maharana Pratap Nagar,North Indian| Chinese| South Indian| Fast Food,2,175,550,3.5,1,North Indian| Chinese| South Indian| Fast Food,India,1,0
2600340,Da pizzeria,Bhopal,Maharana Pratap Nagar,Pizza| Italian| Fast Food,2,111,500,3.6,1,Pizza| Italian| Fast Food,India,1,0
18461339,Papa Mexicano,Bhopal,Maharana Pratap Nagar,Fast Food| Mexican| Tex-Mex,2,20,350,3.6,1,Fast Food| Mexican| Tex-Mex,India,1,0
2600010,Bake N Shake,Bhopal,Maharana Pratap Nagar,Fast Food,2,103,500,4.1,1,Fast Food,India,1,0
2600230,Manohar Dairy And Restaurant,Bhopal,Maharana Pratap Nagar,North Indian| South Indian| Street Food| Bakery,2,243,400,4.4,1,North Indian| South Indian| Street Food| Bakery,India,1,0
2600003,Manohar Dairy And Restaurant,Bhopal,Peer Gate Area,North Indian| South Indian| Street Food| Bakery,2,238,400,4.1,1,North Indian| South Indian| Street Food| Bakery,India,1,0
2600303,Kebabsville - Sayaji Hotel,Bhopal,Sayaji Hotel,North Indian,4,128,1800,4.3,1,North Indian,India,1,0
2600180,Indian Coffee House,Bhopal,TT Nagar,South Indian,2,161,500,3.9,1,South Indian,India,1,0
2600393,The Urban Socialite,Bhopal,TT Nagar,Italian| Mexican| Chinese,3,79,900,3.8,1,Italian| Mexican| Chinese,India,1,0
2600007,Bake N Shake,Bhopal,TT Nagar,Fast Food,2,120,500,4.3,1,Fast Food,India,1,0
2900587,Tyre Patty,Bhubaneshwar,BMC Bhawani Mall| Sahid Nagar,Cafe,2,289,500,3.9,1,Cafe,India,1,0
2900354,Silver Streak,Bhubaneshwar,BMC Bhawani Mall| Sahid Nagar,Chinese,2,379,550,4.1,1,Chinese,India,1,0
2900633,Barbeque Nation,Bhubaneshwar,Chandrasekharpur,Mediterranean| Asian| Continental| North Indian| Arabian,3,154,1200,4.6,1,Mediterranean| Asian| Continental| North Indian| Arabian,India,1,0
18408676,Central Perk 7,Bhubaneshwar,Chandrasekharpur,Cafe| Charcoal Grill| Steak,2,145,600,4.5,1,Cafe| Charcoal Grill| Steak,India,1,0
2900234,The Chicken Dinesty,Bhubaneshwar,Chandrasekharpur,Fast Food| North Indian| Chinese,2,247,500,3.9,1,Fast Food| North Indian| Chinese,India,1,0
2900550,Taste Of China,Bhubaneshwar,Chandrasekharpur,Chinese,2,145,500,4.0,1,Chinese,India,1,0
18362677,Michael's Kitchen,Bhubaneshwar,Gajapati Nagar,North Indian| Asian| European,2,118,850,3.7,1,North Indian| Asian| European,India,1,0
2900044,Mamma Mia - Mayfair Lagoon,Bhubaneshwar,Mayfair Lagoon| Jayadev Vihar,Cafe| Italian| Mexican| Bakery,3,256,1400,4.1,1,Cafe| Italian| Mexican| Bakery,India,1,0
2900469,99 North Restaurant,Bhubaneshwar,Patia,North Indian| Chinese,1,173,450,3.6,1,North Indian| Chinese,India,1,0
2900219,Adda,Bhubaneshwar,Patia,North Indian| Chinese| Mexican| Beverages,2,424,600,3.8,1,North Indian| Chinese| Mexican| Beverages,India,1,0
2900473,Chill Ummm,Bhubaneshwar,Patia,Chinese| North Indian| Cafe,1,338,450,3.7,1,Chinese| North Indian| Cafe,India,1,0
2900020,Lal Qila,Bhubaneshwar,Patia,Mughlai| Chinese| North Indian,2,228,500,3.7,1,Mughlai| Chinese| North Indian,India,1,0
2900562,Richard's Kitchen & Coffee Bar,Bhubaneshwar,Patia,Cafe| Chinese| Fast Food| Seafood,1,253,450,3.8,1,Cafe| Chinese| Fast Food| Seafood,India,1,0
18413814,Aangan Horizon,Bhubaneshwar,Patia,North Indian| Chinese| Continental,2,90,900,4.0,1,North Indian| Chinese| Continental,India,1,0
18235390,Brewberrys The Coffee Bar,Bhubaneshwar,Patia,Cafe,1,197,400,4.0,1,Cafe,India,1,0
2900640,Chai Break,Bhubaneshwar,Patia,Italian| Cafe| Chinese| Continental,2,69,800,4.3,1,Italian| Cafe| Chinese| Continental,India,1,0
18271459,JUGAAD JN.,Bhubaneshwar,Patia,North Indian| Rajasthani,1,199,300,4.1,1,North Indian| Rajasthani,India,1,0
18377283,Cha cTea,Bhubaneshwar,Sahid Nagar,Cafe| Tea,2,56,500,3.8,1,Cafe| Tea,India,1,0
18408600,Food Fever,Bhubaneshwar,Sahid Nagar,Chinese| North Indian,2,49,900,4.2,1,Chinese| North Indian,India,1,0
2900012,Mainland China,Bhubaneshwar,The Crown| Nayapalli,Chinese,3,345,1500,4.3,1,Chinese,India,1,0
18436042,Eram Rooftop,Bhubaneshwar,Unit 4,Asian| Continental,1,89,400,3.5,1,Asian| Continental,India,1,0
122003,The Night Factory,Chandigarh,Chandigarh Industrial Area,North Indian| Chinese| Continental| Pizza,2,665,850,3.7,1,North Indian| Chinese| Continental| Pizza,India,1,2
121552,Brooklyn Central,Chandigarh,Elante Mall| Chandigarh Industrial Area,American| Cafe,3,676,1600,4.2,1,American| Cafe,India,1,0
121214,Chili's,Chandigarh,Elante Mall| Chandigarh Industrial Area,Mexican| American| Italian,3,970,1400,4.3,1,Mexican| American| Italian,India,1,1
121553,Kylin Experience,Chandigarh,Elante Mall| Chandigarh Industrial Area,Japanese| Chinese| Thai| Malaysian| Burmese| Asian,3,300,1600,4.1,1,Japanese| Chinese| Thai| Malaysian| Burmese| Asian,India,1,0
121312,Mocha,Chandigarh,Elante Mall| Chandigarh Industrial Area,Continental| Italian| Thai| Finger Food,3,428,1400,4.0,1,Continental| Italian| Thai| Finger Food,India,1,0
121335,Pirates of Grill,Chandigarh,Elante Mall| Chandigarh Industrial Area,North Indian| Continental| Asian,3,1022,1200,4.0,1,North Indian| Continental| Asian,India,1,0
120014,Barbeque Nation,Chandigarh,Sector 26,North Indian| Chinese,3,1450,1300,4.5,1,North Indian| Chinese,India,1,0
123125,TGI Friday's,Chandigarh,Sector 26,American| Tex-Mex,3,228,1800,4.3,1,American| Tex-Mex,India,1,0
120221,Pal Dhaba,Chandigarh,Sector 28,North Indian,2,982,700,3.8,1,North Indian,India,1,0
122064,Midnight Chef,Chandigarh,Sector 35,North Indian| Chinese| Continental| Italian| Burger,3,502,1000,3.4,1,North Indian| Chinese| Continental| Italian| Burger,India,1,1
120203,Nik Baker's,Chandigarh,Sector 35,Bakery| Desserts| Cafe,2,698,650,4.1,1,Bakery| Desserts| Cafe,India,1,0
120219,OvenFresh,Chandigarh,Sector 35,Cafe| Bakery,2,397,650,4.1,1,Cafe| Bakery,India,1,0
121425,Super Donuts,Chandigarh,Sector 35,Burger| Fast Food| Desserts| Beverages,1,265,450,4.0,1,Burger| Fast Food| Desserts| Beverages,India,1,1
123010,Taco Bell,Chandigarh,Sector 35,Mexican| Fast Food,2,252,600,4.2,1,Mexican| Fast Food,India,1,1
123294,Karim's,Chandigarh,Sector 7,Mughlai| North Indian,2,86,800,3.3,1,Mughlai| North Indian,India,1,0
121120,Virgin Courtyard,Chandigarh,Sector 7,Italian,4,817,2200,4.4,1,Italian,India,1,0
122940,Burgrill,Chandigarh,Sector 8,Burger| Fast Food,2,249,500,4.5,1,Burger| Fast Food,India,1,1
122830,Uncle Jack's,Chandigarh,Sector 8,Desserts| American,2,356,600,4.0,1,Desserts| American,India,1,0
69024,That Madras Place,Chennai,Adyar,European| Italian| Desserts,2,1810,800,4.2,1,European| Italian| Desserts,India,1,2
72475,Haunted,Chennai,Anna Nagar East,North Indian| Chinese| Arabian,2,519,800,3.8,1,North Indian| Chinese| Arabian,India,1,2
70431,Pantry d'or,Chennai,Anna Nagar East,Continental| Cafe| Italian| Desserts,2,1504,750,4.4,1,Continental| Cafe| Italian| Desserts,India,1,2
71443,Palmshore,Chennai,Ashok Nagar,North Indian| Mughlai| Chinese| South Indian,2,841,850,4.2,1,North Indian| Mughlai| Chinese| South Indian,India,1,2
73088,Chili's,Chennai,Express Avenue Mall|  Royapettah,Mexican| American| Tex-Mex| Burger,3,1262,1700,4.8,1,Mexican| American| Tex-Mex| Burger,India,1,2
18423075,Writer's Cafe,Chennai,Gopalapuram,Cafe| European,1,191,450,4.2,1,Cafe| European,India,1,1
